"n.pop0","ext.gen","gen","gbar","gvar","zbar","zvar","wbar","wvar","n"
60,5,3,-0.323244683823205,0.0947750158495394,-0.325554144199503,0.13422381781699,0.603931786131908,0.0260324175715148,253
60,5,4,-0.313102050239925,0.126664168642669,-0.334199556687643,0.194964463477685,0.601618971106492,0.0379252792492192,253
60,5,5,-0.291619925967752,0.197554676652015,-0.289680729238386,0.523394196440606,0.623568935686642,0.108719968652288,253
60,6,1,-0.347735849056604,0.0519841068288176,-0.346507534965997,0.0612225445989681,0.59538157605947,0.0117045211095457,212
60,6,2,-0.296674285062549,0.0493638774048454,-0.292624699589239,0.0643932570000086,0.616855736446471,0.0121991196256621,212
60,6,3,-0.255861633459195,0.0528114254674373,-0.234098619701785,0.0785387309360371,0.640445160092165,0.0171616791447209,212
60,6,4,-0.202859185593038,0.0675706448223729,-0.179577566667749,0.138261796517811,0.673658006870765,0.0300697801816318,212
60,6,5,-0.163672846655717,0.114025229844265,-0.173005335950081,0.230258889207635,0.665394333960701,0.0545162058992782,212
60,6,6,-0.121372042527703,0.164535512826542,-0.17125674444108,0.366920891254969,0.666397684735771,0.0852021310452006,212
60,7,1,-0.229057971014493,0.0720251401671427,-0.23142026636649,0.0820030310014974,0.647408099288744,0.0173470742220326,138
60,7,2,-0.180087485278638,0.0669783594595409,-0.163199830535394,0.0728734744471075,0.67833269397534,0.0157423192226651,138
60,7,3,-0.140154725035964,0.0681809653159273,-0.155773044105454,0.0798280464025756,0.679275691770911,0.0180877109330185,138
60,7,4,-0.0787798605643182,0.077090390159739,-0.099854382194594,0.118734575973109,0.701733065740441,0.0279757690798473,138
60,7,5,-0.0318886771795979,0.0939048860069121,-0.0332093554624562,0.147368290094308,0.731624082909853,0.0368997668315681,138
60,7,6,-0.0321266816918991,0.121090461617274,-0.0286509073847124,0.230441415411668,0.737225502697908,0.0547567394392285,138
60,7,7,0.000393374741200827,0.175591712125686,-0.0405021574826376,0.438529804842193,0.730019369015441,0.115285056713857,138
60,8,1,-0.115273224043716,0.0908671882762047,-0.104425838937133,0.100281011076985,0.707867265734453,0.0224490075315547,122
60,8,2,-0.0640075115043938,0.0893287869177252,-0.0455518082561458,0.102561591124571,0.734007308355371,0.0235421927816807,122
60,8,3,-0.0147037634999368,0.0847056646618128,-0.0129210192238052,0.0983120842318613,0.749223234957784,0.0234182594017881,122
60,8,4,0.0201857527859843,0.0834785854981525,0.0660275410143385,0.100854432638473,0.786481980763988,0.0235858155574177,122
60,8,5,0.0365470207671434,0.0992950706202569,0.04594005000835,0.138975268466403,0.777279976679872,0.0341065858332713,122
60,8,6,0.0472993388609914,0.11477982634501,0.0441922018949371,0.170179497272789,0.772472792812615,0.0420197301492133,122
60,8,7,0.0421401741127329,0.144305535656552,-0.00801156639601672,0.252581304697608,0.751832441705483,0.0619220462582688,122
60,8,8,0.024944054124382,0.190752935528083,0.00048250997889788,0.442234050762149,0.750827504473907,0.112744616229985,122
60,9,1,-0.0604659498207885,0.0989687418835385,-0.0577650669711784,0.106111830236574,0.730838223160142,0.0242921266185149,93
60,9,2,-0.0210502479206056,0.0814638475581094,-0.0125993947386542,0.0824807444232507,0.749106005523755,0.0200286333378123,93
60,9,3,0.0165281576492675,0.080704444441504,0.00429479927155021,0.116036486686604,0.757947381645362,0.0271501473458137,93
60,9,4,0.0528806285288752,0.0844779418243628,0.0858474977311293,0.117403039135388,0.797186412371787,0.0295390320354779,93
60,9,5,0.0945093012366525,0.08404052995011,0.109218837848941,0.104443116380083,0.807065587304754,0.0258714674994183,93
60,9,6,0.108438740236906,0.0932781699950022,0.128822091323583,0.128748088101452,0.812945080762018,0.0336693904505287,93
60,9,7,0.0914427869551209,0.106141666355409,0.0618973269602381,0.158598986422452,0.77846077960727,0.0401951993541982,93
60,9,8,0.0736225960419509,0.14282539766807,-0.0246481141258341,0.258157819736601,0.737556910695534,0.0606835394466925,93
60,9,9,0.0986763952892985,0.192241000520514,0.11987875290286,0.470787910092407,0.812386351530428,0.128804421212799,93
60,10,1,-0.037683615819209,0.0899901357230989,-0.0349484769033943,0.0880263281080148,0.740929109103621,0.0206387610938648,59
60,10,2,0.0233328402371346,0.0810284296628359,0.0254836603093651,0.0892198464724615,0.769535637667652,0.0211192256901634,59
60,10,3,0.0708451122653969,0.0702968743087238,0.0666497235930349,0.0921636146921348,0.785641531876243,0.022368114950328,59
60,10,4,0.112654978416792,0.0656590752625186,0.0989899732561042,0.0960227924712883,0.799477289431944,0.0255816451845342,59
60,10,5,0.139048361026235,0.0569417762736616,0.10870741435187,0.122923070458274,0.807148193019993,0.0316841165199155,59
60,10,6,0.182691929420602,0.0553731749397024,0.172235532644025,0.138924365945407,0.840522500171419,0.0374874482745678,59
60,10,7,0.195680799113003,0.0667773499906234,0.213905232350699,0.139647430199523,0.86152710732135,0.0384731867083563,59
60,10,8,0.223181085442459,0.0852010237072914,0.249890278254681,0.16648624470994,0.880949833781827,0.0491205873679755,59
60,10,9,0.260304525982492,0.0941298325079002,0.274073760183398,0.206286245748144,0.889738222019316,0.0604582637588552,59
60,10,10,0.314713478611784,0.123773560832866,0.204246551112954,0.48933571793262,0.851918860972003,0.138419105694862,59
60,11,1,-0.0458518518518519,0.079751088664422,-0.0572974716375877,0.0963776077538422,0.727250662329048,0.0201000809176022,45
60,11,2,0.0169454875301136,0.0579949760918615,0.0300283108558361,0.0455519549195477,0.770823935517985,0.0106629440948337,45
60,11,3,0.0600399036622217,0.045516841908035,0.0414610683457628,0.0640739100810963,0.781132974812035,0.014000541469108,45
60,11,4,0.115912163531637,0.0376918770973959,0.159569759020207,0.0573801256892126,0.825679163921731,0.0150554848935711,45
60,11,5,0.164501876936884,0.0522178101607514,0.190615912769778,0.0680896207877522,0.850790917843065,0.0193116007574421,45
60,11,6,0.195516306705368,0.058322435203067,0.19506001655713,0.126390187309491,0.852579029457364,0.0329747666115926,45
60,11,7,0.207183264054678,0.0486598412350552,0.227261666099402,0.0916832827865985,0.862826470418647,0.0260960880744918,45
60,11,8,0.194069723510398,0.0828103333538795,0.210175383697127,0.112976885187374,0.853848158344211,0.0313195176118618,45
60,11,9,0.154053143699171,0.111801907426137,0.148671697401105,0.190027280764675,0.824151713635095,0.0495508207500683,45
60,11,10,0.186080166746833,0.0833360127284876,0.172893069503566,0.215800420121168,0.842426083515744,0.0551369150783682,45
60,11,11,0.138225749559083,0.130261932578493,-0.0267412363727815,0.519695948287557,0.738985109887304,0.119190540584373,45
60,12,1,0.188333333333333,0.10914972899729,0.182187041038975,0.120995930461195,0.849455821929253,0.0306463918080909,42
60,12,2,0.212873130922509,0.100000507800531,0.223713967844369,0.11527807959012,0.868385913624238,0.0307441283687861,42
60,12,3,0.253867642730227,0.0844972450033376,0.264040675844246,0.0989461099634528,0.886570873768271,0.0265088823537674,42
60,12,4,0.321233587809489,0.0800962455089173,0.313469128837901,0.0971238276475739,0.913989953178779,0.0257625365015515,42
60,12,5,0.343489400638286,0.0835588324782118,0.349421651708649,0.119875300494333,0.931985444512478,0.033170059844845,42
60,12,6,0.334690893641213,0.0953700227034139,0.334711550113163,0.166570380316021,0.923397537879536,0.0451996175153566,42
60,12,7,0.36589760489856,0.0816669434366576,0.386156935855099,0.102302084877509,0.948252259582426,0.030272316667998,42
60,12,8,0.426433221828644,0.0749530408716374,0.42894105658507,0.130054513251797,0.970194593845846,0.0392138315092144,42
60,12,9,0.416943069461866,0.082751513240337,0.424877827679481,0.081611666375493,0.963949301177195,0.0238976173970274,42
60,12,10,0.418208508263241,0.120241277318224,0.428239852681149,0.16201508510453,0.969781399541312,0.0489462450840427,42
60,12,11,0.413492063492064,0.135697838738025,0.364947731550161,0.21855668127431,0.939061706282095,0.0629686868696581,42
60,12,12,0.398730158730159,0.138102955220028,0.358104741182249,0.276375736095311,0.932439261690953,0.0842115143173915,42
60,13,1,0.0881196581196581,0.0862174239016344,0.101070679171439,0.0960020376581117,0.809433680090349,0.0205933209578386,39
60,13,2,0.139220610882373,0.070776720882065,0.152922622233458,0.0772881608196289,0.830629482271069,0.0183281667646879,39
60,13,3,0.184217936050422,0.0559239646460904,0.198747384308303,0.0676612880987804,0.85421530889672,0.0174964317289587,39
60,13,4,0.215353107756171,0.0459452828000085,0.223278416498756,0.0741414079995181,0.861212579248633,0.0193687130323289,39
60,13,5,0.254435246387198,0.0562433955194745,0.232913844667724,0.0842819122159571,0.872268698244007,0.0211122604487201,39
60,13,6,0.307933525379572,0.0443732020636031,0.340927240443791,0.0563802199107557,0.921796318895506,0.0162389792837368,39
60,13,7,0.346139005402104,0.0405577882546745,0.388591196263597,0.0625023760390923,0.946491269744883,0.0187247812833155,39
60,13,8,0.365747863762432,0.0559341581352116,0.361284624294916,0.110475396853323,0.934474405379017,0.0312573052877814,39
60,13,9,0.355278319425112,0.0704533696815491,0.30460985010959,0.133067681491799,0.901410662219274,0.0360399868535865,39
