"trial","gen","sigma.a"
326,10,0.376888888888889
326,11,0.370126561472715
326,12,0.361848072562358
326,13,0.359682867329705
326,14,0.360425640222414
326,15,0.357080690976351
327,1,0.48453125
327,2,0.47278
327,3,0.463445179584121
327,4,0.446375
327,5,0.434630102040816
327,6,0.425462962962963
327,7,0.388623046875
327,8,0.383514030612245
327,9,0.378038194444444
327,10,0.377410207939509
327,11,0.368937792663892
327,12,0.365754797374069
327,13,0.36269304956405
327,14,0.363277419170718
327,15,0.36360071325488
328,1,0.48846875
328,2,0.398863636363636
328,3,0.376297577854671
328,4,0.384569943289225
328,5,0.355098097502973
328,6,0.326899063475546
328,7,0.320295
328,8,0.316187442607897
328,9,0.304866198015123
328,10,0.305232558139535
328,11,0.30653100591716
328,12,0.309064657344419
328,13,0.30695201076509
328,14,0.306504928538653
328,15,0.305987813057968
329,1,0.47996875
329,2,0.460596885813149
329,3,0.436805555555556
329,4,0.391927083333333
329,5,0.3837890625
329,6,0.370663265306122
329,7,0.3556640625
329,8,0.346683673469388
329,9,0.3285
329,10,0.306377551020408
330,1,0.4899375
330,2,0.453858024691358
330,3,0.409
330,4,0.3395
330,5,0.178125
330,6,0.1875
331,1,0.4920625
331,2,0.460267857142857
331,3,0.44140625
331,4,0.433375
331,5,0.401904296875
331,6,0.3694375
331,7,0.365959821428571
331,8,0.368291666666667
331,9,0.367663891779396
331,10,0.35302734375
331,11,0.349075443786982
331,12,0.322826086956522
331,13,0.315131578947368
331,14,0.307777777777778
331,15,0.306457756232687
332,1,0.48834375
332,2,0.461570247933884
332,3,0.414236111111111
332,4,0.383673469387755
332,5,0.3314453125
332,6,0.315576171875
332,7,0.305045351473923
332,8,0.302181440443213
332,9,0.297550953320184
332,10,0.302744454504301
332,11,0.29675
332,12,0.292857477950835
332,13,0.283548872564024
332,14,0.282558673469388
332,15,0.281100912422044
333,1,0.482
333,2,0.46734693877551
333,3,0.4055
333,4,0.2125
334,1,0.48725
334,2,0.471001783590963
334,3,0.447777777777778
334,4,0.447514204545455
334,5,0.447635416666667
334,6,0.437088334872268
334,7,0.426698697752573
334,8,0.401049425577579
334,9,0.382990841766069
334,10,0.38206487109107
334,11,0.385300237812128
334,12,0.3838056
334,13,0.379470976625944
334,14,0.378139259846084
334,15,0.377028710827547
335,1,0.48875
335,2,0.456134259259259
335,3,0.424884259259259
335,4,0.417013232514178
335,5,0.407625
335,6,0.39030612244898
335,7,0.376590368608799
335,8,0.367978395061728
335,9,0.367217630853995
335,10,0.364862654320988
335,11,0.36751025390625
335,12,0.366545843534512
335,13,0.36478831051422
335,14,0.365724834593573
335,15,0.362690163595509
336,1,0.4849375
336,2,0.446428571428571
336,3,0.4056640625
336,4,0.38984375
337,1,0.491625
337,2,0.440051020408163
337,3,0.4085
337,4,0.396875
338,1,0.48803125
338,2,0.474044421487603
338,3,0.427551020408163
338,4,0.376388888888889
338,5,0.2375
339,1,0.49015625
339,2,0.463611111111111
339,3,0.4475
339,4,0.436844135802469
339,5,0.43046875
339,6,0.41596875
339,7,0.422306238185255
339,8,0.4023
339,9,0.397847222222222
339,10,0.398100936524454
339,11,0.3929872969596
339,12,0.3723
339,13,0.368057250976562
339,14,0.36714453125
339,15,0.359176215277778
340,1,0.48978125
340,2,0.470833333333333
340,3,0.401475694444444
340,4,0.272
340,5,0.2535
340,6,0.2328125
340,7,0.221875
340,8,0.1875
340,9,0.1875
341,1,0.48375
341,2,0.451888020833333
341,3,0.428808864265928
341,4,0.379125
341,5,0.346006944444444
341,6,0.330676020408163
341,7,0.340277777777778
341,8,0.341706302021403
341,9,0.337791495198903
341,10,0.338923182441701
341,11,0.324521683673469
341,12,0.32037037037037
341,13,0.31495361328125
341,14,0.313579604578564
341,15,0.301055555555556
342,1,0.48875
342,2,0.463839285714286
342,3,0.410337370242215
342,4,0.391
342,5,0.35344
342,6,0.332149227110583
342,7,0.31366745984533
342,8,0.296712802768166
342,9,0.28903125
342,10,0.272550207756233
342,11,0.26260986328125
342,12,0.263109051405325
342,13,0.259689598716963
342,14,0.263549027644299
342,15,0.265988777451049
343,1,0.4833125
343,2,0.463137755102041
343,3,0.421487603305785
343,4,0.369132653061225
343,5,0.365586419753086
343,6,0.273611111111111
344,1,0.4885625
344,2,0.475439049586777
344,3,0.438278546712803
344,4,0.387939453125
344,5,0.36171875
344,6,0.35828125
344,7,0.32888
344,8,0.322770919067215
344,9,0.316363163371488
344,10,0.3084609375
344,11,0.304736111111111
344,12,0.307052951388889
344,13,0.306223961621007
344,14,0.300699168556311
344,15,0.294488806602974
345,1,0.48890625
345,2,0.465976331360947
345,3,0.445722222222222
345,4,0.416828254847645
345,5,0.405458333333333
345,6,0.388449531737773
345,7,0.377841446124764
345,8,0.373225308641975
345,9,0.366328110339651
345,10,0.36381199538639
345,11,0.366899183673469
345,12,0.367988579145932
345,13,0.36439586032632
345,14,0.361564340347601
345,15,0.364539676168846
346,1,0.48803125
346,2,0.464555555555556
346,3,0.412
346,4,0.3665
346,5,0.2
347,1,0.490125
347,2,0.463375
347,3,0.452685950413223
347,4,0.381944444444444
347,5,0.336111111111111
348,1,0.4864375
348,2,0.474861495844875
348,3,0.451774691358025
348,4,0.428754340277778
348,5,0.40547520661157
348,6,0.38974609375
348,7,0.37421875
348,8,0.339461247637051
348,9,0.342271604938272
348,10,0.338074047703809
348,11,0.333510254766864
348,12,0.33084375
348,13,0.320634688090737
348,14,0.313213729224377
348,15,0.310840206764017
349,1,0.48434375
349,2,0.4435546875
349,3,0.392013888888889
349,4,0.331944444444444
349,5,0.325694444444444
349,6,0.316625
349,7,0.316043083900227
349,8,0.316403546712803
349,9,0.31583
349,10,0.315970998237462
349,11,0.314326477050781
349,12,0.314314154815586
349,13,0.313668038408779
349,14,0.313299552439319
349,15,0.313729116863602
350,1,0.48778125
350,2,0.455729166666667
350,3,0.450655864197531
350,4,0.429855371900826
350,5,0.412152777777778
350,6,0.2375
351,1,0.48546875
351,2,0.449421296296296
351,3,0.441012396694215
351,4,0.421435546875
351,5,0.4169921875
351,6,0.3875
352,1,0.492
352,2,0.469182825484765
352,3,0.444111570247934
352,4,0.365136054421769
352,5,0.347353497164461
352,6,0.332530381944444
352,7,0.332266435986159
352,8,0.326714677640604
352,9,0.318969838921762
352,10,0.315397506925208
352,11,0.313886110510381
352,12,0.30887775510752
352,13,0.311981345440941
352,14,0.311958641975309
352,15,0.312158845155709
353,1,0.4905625
353,2,0.470408950617284
353,3,0.444625
353,4,0.41042899408284
353,5,0.368801652892562
353,6,0.32578125
353,7,0.294875
353,8,0.27
353,9,0.2705
353,10,0.257421875
353,11,0.245663265306122
353,12,0.246630859375
353,13,0.244184027777778
353,14,0.247530864197531
353,15,0.249691358024691
354,1,0.48278125
354,2,0.471496539792388
354,3,0.443417159763314
354,4,0.405555555555556
354,5,0.361202422145329
354,6,0.352333333333333
354,7,0.331444444444444
354,8,0.314196675900277
354,9,0.312060950413223
354,10,0.290706447187929
354,11,0.280711702827087
354,12,0.282806007617729
354,13,0.27662668773341
354,14,0.277894482450922
354,15,0.279913757939514
355,1,0.4863125
355,2,0.4756875
355,3,0.40325
355,4,0.332
355,5,0.284
355,6,0.268
355,7,0.269753086419753
355,8,0.24719387755102
356,1,0.48725
356,2,0.439714285714286
356,3,0.432202216066482
356,4,0.425425295857988
356,5,0.420953856749311
356,6,0.421252258475927
356,7,0.415501403808594
356,8,0.409259468839596
356,9,0.400552557719937
356,10,0.403034770406846
356,11,0.400675383322831
356,12,0.399344399810964
356,13,0.399493316650391
356,14,0.39791103714809
356,15,0.394529349021889
357,1,0.49134375
357,2,0.446875
357,3,0.434438775510204
357,4,0.275
358,1,0.48915625
358,2,0.459888888888889
358,3,0.43046875
358,4,0.395833333333333
358,5,0.354012345679012
358,6,0.336224489795918
358,7,0.324913194444444
358,8,0.322307256235828
358,9,0.324167387543253
358,10,0.323054846938776
358,11,0.322006492439185
358,12,0.323701998718023
358,13,0.322329672992552
358,14,0.322053801914845
358,15,0.319964153709479
359,1,0.4896875
359,2,0.465960207612457
359,3,0.454183884297521
359,4,0.414200680272109
359,5,0.384130859375
359,6,0.372781065088757
359,7,0.35253125
359,8,0.341071428571429
359,9,0.331494140625
359,10,0.315318869165023
359,11,0.3107421875
359,12,0.306325692041522
359,13,0.299586917157085
359,14,0.292529242108636
359,15,0.282633944464222
360,1,0.4829375
360,2,0.455642361111111
360,3,0.435204081632653
360,4,0.359722222222222
360,5,0.295833333333333
361,1,0.484
361,2,0.47974537037037
361,3,0.400765306122449
361,4,0.375347222222222
361,5,0.3485
361,6,0.345793950850662
361,7,0.333796296296296
361,8,0.326926588750913
361,9,0.326821145124717
361,10,0.325757684573398
361,11,0.332058921808866
361,12,0.327728468113083
361,13,0.323607957026815
361,14,0.323296875
361,15,0.322313195397043
362,1,0.486
362,2,0.454511834319527
362,3,0.428
362,4,0.391936728395062
362,5,0.381360946745562
362,6,0.370888888888889
362,7,0.360841836734694
362,8,0.340451388888889
362,9,0.329128086419753
362,10,0.328762975778547
362,11,0.326967993079585
362,12,0.329129464285714
362,13,0.32434375
362,14,0.316319444444444
362,15,0.304071733713065
363,1,0.479875
363,2,0.456
363,3,0.34453125
363,4,0.327864583333333
363,5,0.318641493055556
363,6,0.310097222222222
363,7,0.309296875
363,8,0.303869927438861
363,9,0.300694085743802
363,10,0.303601004088815
363,11,0.301862814733616
363,12,0.302543883379858
363,13,0.303252176151791
363,14,0.303200061728395
363,15,0.303461061989201
364,1,0.48975
364,2,0.461791383219955
364,3,0.453537326388889
364,4,0.444498966942149
364,5,0.441115702479339
364,6,0.3865
364,7,0.366071428571429
364,8,0.35775
364,9,0.344125
364,10,0.327892561983471
364,11,0.323469387755102
364,12,0.29953125
364,13,0.291079152249135
364,14,0.296438132064247
364,15,0.294413665743306
365,1,0.48628125
365,2,0.465754847645429
365,3,0.433256172839506
365,4,0.422833333333333
365,5,0.406666666666667
365,6,0.420867768595041
365,7,0.400077160493827
365,8,0.3905
365,9,0.358420138888889
365,10,0.36484375
365,11,0.325694444444444
366,1,0.48696875
366,2,0.470118343195266
366,3,0.464100346020761
366,4,0.439881727430556
366,5,0.421389769126301
366,6,0.398305963010204
366,7,0.387042749310495
366,8,0.38292463636848
366,9,0.383671262622696
366,10,0.38476086094029
366,11,0.384898846153846
366,12,0.384450135208221
366,13,0.382504926686809
366,14,0.380461589268672
366,15,0.379473116171481
367,1,0.48659375
367,2,0.462548828125
367,3,0.448109567901235
367,4,0.422555555555556
367,5,0.404132231404959
367,6,0.364204545454545
367,7,0.350198412698413
367,8,0.341723771266541
367,9,0.342671597633136
367,10,0.345174904634364
367,11,0.341187786960514
367,12,0.342688803257016
367,13,0.343852456747405
367,14,0.342841449045816
367,15,0.344595691000939
368,1,0.4879375
368,2,0.46953125
368,3,0.46198224852071
368,4,0.452236111111111
368,5,0.428611591695502
368,6,0.41288644470868
368,7,0.386179698216735
368,8,0.380975308641975
368,9,0.359406603212374
368,10,0.354218106995885
368,11,0.346493484224966
368,12,0.336520661157025
368,13,0.338265432098765
368,14,0.332151661796932
368,15,0.331624219935908
369,1,0.488875
369,2,0.453973765432099
369,3,0.441176470588235
369,4,0.435666666666667
369,5,0.41358024691358
369,6,0.2125
370,1,0.4843125
370,2,0.470250472589792
370,3,0.457844387755102
370,4,0.453698979591837
370,5,0.435633680555556
370,6,0.427885317750183
370,7,0.41875
370,8,0.406746890210925
370,9,0.402969135802469
370,10,0.395435546875
370,11,0.393490243776202
370,12,0.38635598851166
370,13,0.385818985307622
370,14,0.388118883835667
370,15,0.385180892112753
371,1,0.48353125
371,2,0.469148199445983
371,3,0.453045280612245
371,4,0.43491124260355
371,5,0.420196311719215
371,6,0.409652366863905
371,7,0.395964625445898
371,8,0.384292899408284
371,9,0.379814508506616
371,10,0.366843374289867
371,11,0.36053870622323
371,12,0.35644309424013
371,13,0.35703624001282
371,14,0.356176619113748
371,15,0.35470915217939
372,1,0.48746875
372,2,0.44030612244898
372,3,0.306944444444444
372,4,0.25
372,5,0.253
372,6,0.20625
373,1,0.4898125
373,2,0.477833333333333
373,3,0.4390625
373,4,0.4140625
373,5,0.401530612244898
373,6,0.38801652892562
373,7,0.35650826446281
373,8,0.361242603550296
373,9,0.346938775510204
373,10,0.359722222222222
374,1,0.48675
374,2,0.45952216066482
374,3,0.435856401384083
374,4,0.419982993197279
374,5,0.409684917355372
374,6,0.397731994459834
374,7,0.396695963541667
374,8,0.387694214876033
374,9,0.36890625
374,10,0.357420118343195
374,11,0.356235962478531
374,12,0.340408119885216
374,13,0.337097459878839
374,14,0.329393194706994
374,15,0.323127987504234
375,1,0.487125
375,2,0.455917159763314
375,3,0.434504132231405
375,4,0.429145408163265
375,5,0.367
375,6,0.359027777777778
375,7,0.30546875
375,8,0.293622448979592
375,9,0.29375
375,10,0.26875
376,1,0.48946875
376,2,0.476479289940828
376,3,0.451777777777778
376,4,0.441203703703704
376,5,0.41875
376,6,0.3705
376,7,0.348572664359862
376,8,0.354166666666667
376,9,0.34784375
376,10,0.339954584775086
376,11,0.346696640903686
376,12,0.342226843100189
376,13,0.337015122793119
376,14,0.337792071769049
376,15,0.337704117137305
377,1,0.488125
377,2,0.458317580340265
377,3,0.44809670781893
377,4,0.439424740484429
377,5,0.424610457063712
377,6,0.419993827160494
377,7,0.408881199538639
377,8,0.399050456671865
377,9,0.392696069944598
377,10,0.389301332778009
377,11,0.385725246450493
377,12,0.387559688581315
377,13,0.381184991445745
377,14,0.378203657163927
377,15,0.37455273009496
378,1,0.487125
378,2,0.461501736111111
378,3,0.43475
378,4,0.415351742274819
378,5,0.405311575443787
378,6,0.393291935843172
378,7,0.390963855421687
378,8,0.388238636363636
378,9,0.381233090530697
378,10,0.376829033372303
378,11,0.376428532943811
378,12,0.372227666204986
378,13,0.37171245552529
378,14,0.371967966055924
378,15,0.369498155028642
379,1,0.49196875
379,2,0.470790816326531
379,3,0.462375
379,4,0.417361111111111
379,5,0.3565
379,6,0.339795918367347
379,7,0.323875
379,8,0.313461538461538
379,9,0.306102071005917
379,10,0.285206024930748
379,11,0.280103806228374
379,12,0.280751700680272
379,13,0.282427520522604
379,14,0.285056235388866
379,15,0.282982370652241
380,1,0.4849375
380,2,0.460219478737997
380,3,0.460546875
380,4,0.438265306122449
381,1,0.4895
381,2,0.469808884297521
381,3,0.443827160493827
381,4,0.422153351698806
381,5,0.403704986149584
381,6,0.409245242214533
381,7,0.402405
381,8,0.399858108924043
381,9,0.396721352003481
381,10,0.397048866790914
381,11,0.393209041950113
381,12,0.391184513186595
381,13,0.388360601419025
381,14,0.386412392578125
381,15,0.384782409993886
382,1,0.4879375
382,2,0.4625
382,3,0.43469387755102
382,4,0.409765625
382,5,0.389940828402367
382,6,0.391558159722222
382,7,0.391198224852071
382,8,0.382306841831426
382,9,0.377253244672328
382,10,0.37302734375
382,11,0.368888504155125
382,12,0.366075313476524
382,13,0.359929195903124
382,14,0.356885464920276
382,15,0.355408673256891
383,1,0.4841875
383,2,0.457908163265306
383,3,0.424
383,4,0.434558823529412
383,5,0.4240234375
383,6,0.383609693877551
383,7,0.390885416666667
383,8,0.397375
383,9,0.3895
383,10,0.325
384,1,0.4841875
384,2,0.449652777777778
384,3,0.428460207612457
384,4,0.426973684210526
384,5,0.413888888888889
384,6,0.396111111111111
384,7,0.396251479289941
384,8,0.384190088757396
384,9,0.375029458799764
384,10,0.375586579552926
384,11,0.370275
384,12,0.364645191308864
384,13,0.358312341973383
384,14,0.358010129506741
384,15,0.357521740078789
385,1,0.487375
385,2,0.462086776859504
385,3,0.442665289256198
385,4,0.406172839506173
385,5,0.284375
386,1,0.4868125
386,2,0.46787109375
386,3,0.454079861111111
386,4,0.422829861111111
386,5,0.396900826446281
386,6,0.384
386,7,0.35546875
386,8,0.3404296875
386,9,0.34443359375
386,10,0.33678125
386,11,0.33135986328125
386,12,0.336418685121107
386,13,0.337448559670782
386,14,0.33282
386,15,0.330242768595041
387,1,0.48559375
387,2,0.436
387,3,0.427469135802469
387,4,0.432948979591837
387,5,0.42838134765625
387,6,0.40580851800554
387,7,0.399909979423868
387,8,0.393566115702479
387,9,0.382673800632002
387,10,0.375239994591671
387,11,0.370043556939652
387,12,0.368913413235236
387,13,0.365776881215988
387,14,0.362665542389111
387,15,0.359963059313215
388,1,0.488125
388,2,0.442561983471074
388,3,0.400634765625
388,4,0.383949704142012
388,5,0.374556213017751
388,6,0.37312925170068
388,7,0.371752324380165
388,8,0.365527491988531
388,9,0.357274184992284
388,10,0.353958988225265
388,11,0.353484842562611
388,12,0.35280818753711
388,13,0.350963189121025
388,14,0.34931358568233
388,15,0.347770581696872
389,1,0.4814375
389,2,0.459461805555556
389,3,0.424048751486326
389,4,0.397830578512397
389,5,0.374305555555556
389,6,0.335924494649227
389,7,0.333242932281394
389,8,0.323883006198347
389,9,0.320659800814848
389,10,0.323796296296296
389,11,0.314963374291115
389,12,0.297988777717685
389,13,0.297248644914444
389,14,0.293808391549533
389,15,0.292721782590587
390,1,0.4869375
390,2,0.40234375
390,3,0.26875
390,4,0.2375
391,1,0.48003125
391,2,0.459964923469388
391,3,0.452840909090909
391,4,0.442842970521542
391,5,0.44139979338843
391,6,0.437962809917355
391,7,0.428404172437673
391,8,0.41672868897929
391,9,0.411029441978961
391,10,0.410511044791348
391,11,0.406578870695181
391,12,0.405522463151927
391,13,0.403117883352023
391,14,0.404122874847452
391,15,0.403590328208041
392,1,0.49028125
392,2,0.456213017751479
392,3,0.448649691358025
392,4,0.432465277777778
392,5,0.4213125
392,6,0.42242438563327
392,7,0.402737603305785
392,8,0.39493162901308
392,9,0.382753086419753
392,10,0.383952662721893
392,11,0.381807378904482
392,12,0.375698799740484
392,13,0.375742827868852
392,14,0.377180711321637
392,15,0.377083906268647
393,1,0.488
393,2,0.468728373702422
393,3,0.429475308641975
393,4,0.4078125
393,5,0.349
393,6,0.295833333333333
394,1,0.48909375
394,2,0.464777777777778
394,3,0.418981481481481
394,4,0.401666666666667
394,5,0.38115234375
394,6,0.365222222222222
394,7,0.35365625
394,8,0.35458
394,9,0.346223599632691
394,10,0.34091483353151
394,11,0.341548469387755
394,12,0.33696675900277
394,13,0.332498106170969
394,14,0.331530478395062
394,15,0.329508695202112
395,1,0.48671875
395,2,0.475591715976331
395,3,0.437586505190311
395,4,0.385201446280992
395,5,0.347107438016529
395,6,0.331134259259259
395,7,0.326479289940828
