"trial","gen","n","g","z","w","sourcepops","n.pop0","alpha","evolve","block","repct"
139,1,20,0.08,0.0853303074266946,0.791796603035542,18,20,0,FALSE,2,5
139,2,11,0.218181818181818,0.346341332489587,0.911441259262538,18,20,0,FALSE,2,5
139,3,8,0.675,0.393355626124704,1.00731816889324,18,20,0,FALSE,2,5
139,4,11,0.0545454545454545,-0.110522874205272,0.716947191105667,18,20,0,FALSE,2,5
139,5,7,0.114285714285714,0.620407879042997,1.05058401749257,18,20,0,FALSE,2,5
139,6,4,-0.1,0.477607162304161,0.991909256580058,18,20,0,FALSE,2,5
140,1,100,-0.036,-0.0368117112352292,0.713182412031749,18,100,0,FALSE,2,5
140,2,68,0.0705882352941177,0.101218472654191,0.784203189436884,18,100,0,FALSE,2,5
140,3,43,0.13953488372093,0.176278498363097,0.832155132906531,18,100,0,FALSE,2,5
140,4,37,-0.0108108108108108,0.103420883694364,0.836500765992743,18,100,0,FALSE,2,5
140,5,28,-0.128571428571429,-0.0378135104427248,0.72600035020677,18,100,0,FALSE,2,5
140,6,9,-0.155555555555556,-0.709675185175778,0.397279610445937,18,100,0,FALSE,2,5
140,7,7,0.285714285714286,0.233986536840287,0.874777123877525,18,100,0,FALSE,2,5
140,8,1,0.2,0.697225730870473,1.09280387162417,18,100,0,FALSE,2,5
141,1,20,0.37,0.633731029475192,1.06492678272971,18,20,0.0035,TRUE,2,5
141,2,18,0.377777777777778,0.326969871632027,0.900705981273754,18,20,0.0035,TRUE,2,5
141,3,25,0.464,0.416484185757473,0.962634630431403,18,20,0.0035,TRUE,2,5
141,4,18,0.488888888888889,0.211953428242436,0.847634369649488,18,20,0.0035,TRUE,2,5
141,5,14,0.385714285714286,0.209235496640958,0.841558795335923,18,20,0.0035,TRUE,2,5
141,6,13,0.384615384615385,0.552732362231321,1.04498313021819,18,20,0.0035,TRUE,2,5
141,7,12,0.166666666666667,0.220296786027034,0.861325377213953,18,20,0.0035,TRUE,2,5
141,8,12,0.266666666666667,0.108932061450183,0.771235215399601,18,20,0.0035,TRUE,2,5
141,9,10,0.3,0.324815081876353,0.889059352987596,18,20,0.0035,TRUE,2,5
141,10,6,0.3,0.799523066090447,1.16310782313505,18,20,0.0035,TRUE,2,5
142,1,100,-0.044,-0.12513894246962,0.674032567844642,18,100,0.0035,TRUE,2,5
142,2,32,-0.08125,-0.0840363900073625,0.692703527591763,18,100,0.0035,TRUE,2,5
142,3,32,-0.14375,-0.377209154292313,0.549149575703879,18,100,0.0035,TRUE,2,5
142,4,12,-0.266666666666667,-0.509518601814342,0.532454271110877,18,100,0.0035,TRUE,2,5
142,5,6,0.166666666666667,-0.00384490775671727,0.70322252672093,18,100,0.0035,TRUE,2,5
142,6,7,0.114285714285714,0.0870460486586223,0.741238527889181,18,100,0.0035,TRUE,2,5
142,7,3,0.333333333333333,-0.0269819602591084,0.742960535031269,18,100,0.0035,TRUE,2,5
143,1,20,0.1,-0.0870642666478275,0.672050581767309,18,20,0.0035,FALSE,2,5
143,2,12,-0.466666666666667,-0.432641416459728,0.538956853575415,18,20,0.0035,FALSE,2,5
143,3,8,0.125,0.458104364659295,0.976612728281527,18,20,0.0035,FALSE,2,5
143,4,2,0.2,-0.346283702709024,0.554182963247411,18,20,0.0035,FALSE,2,5
144,1,100,-0.032,-0.0263925033365583,0.71448573620318,18,100,0.0035,FALSE,2,5
144,2,30,0.206666666666667,0.20942620708974,0.86934343087653,18,100,0.0035,FALSE,2,5
144,3,27,-0.214814814814815,-0.244615473505273,0.647067897554158,18,100,0.0035,FALSE,2,5
144,4,20,0.24,0.387025839478435,0.969983763104976,18,100,0.0035,FALSE,2,5
144,5,8,0.175,-0.131538138767941,0.677726703965177,18,100,0.0035,FALSE,2,5
144,6,9,0.422222222222222,0.562169193137254,1.07734650862117,18,100,0.0035,FALSE,2,5
144,7,5,0.44,0.753997090555372,1.14665092566222,18,100,0.0035,FALSE,2,5
145,1,20,-0.45,-0.835810313322069,0.377891263909171,19,20,0,TRUE,3,5
145,2,7,-0.4,-0.167943455281137,0.665028351276142,19,20,0,TRUE,3,5
145,3,17,-0.658823529411765,-0.794890520284993,0.389458931315693,19,20,0,TRUE,3,5
145,4,5,-0.52,-0.712301861023084,0.497628721694009,19,20,0,TRUE,3,5
146,1,100,-0.25,-0.218382386531709,0.640411838433144,19,100,0,TRUE,3,5
146,2,58,-0.193103448275862,-0.222066908306231,0.641885047745594,19,100,0,TRUE,3,5
146,3,27,0.0222222222222222,-0.290637398658885,0.620582554268625,19,100,0,TRUE,3,5
146,4,13,-0.0153846153846154,-0.235829452822487,0.639679355037546,19,100,0,TRUE,3,5
146,5,11,0.0363636363636364,0.396707889312951,0.92270122695628,19,100,0,TRUE,3,5
146,6,8,0.025,-0.147374067030908,0.698323234758732,19,100,0,TRUE,3,5
146,7,2,0.1,0.0961379987081225,0.732342053209557,19,100,0,TRUE,3,5
146,8,3,-1.851275209519e-17,0.35893892592508,0.884610383010041,19,100,0,TRUE,3,5
147,1,20,0.26,0.471118016483377,0.980148624538168,19,20,0,FALSE,3,5
147,2,28,0.114285714285714,0.00971903883231315,0.752743459336221,19,20,0,FALSE,3,5
147,3,25,0.112,0.416524646644429,0.957211707204025,19,20,0,FALSE,3,5
147,4,23,-0.130434782608696,-0.186579266955503,0.66307495236743,19,20,0,FALSE,3,5
147,5,20,0.19,0.13887809363264,0.796922864716345,19,20,0,FALSE,3,5
147,6,13,0.507692307692308,0.335504079723035,0.921212699492671,19,20,0,FALSE,3,5
147,7,18,0.0666666666666667,-0.296608725320433,0.617188048208488,19,20,0,FALSE,3,5
147,8,12,0.266666666666667,0.171246173560876,0.796644643195911,19,20,0,FALSE,3,5
147,9,5,-0.16,-0.551749118854756,0.433676239782156,19,20,0,FALSE,3,5
147,10,1,-1.2,-0.587699004154395,0.410681599254929,19,20,0,FALSE,3,5
148,1,100,-0.112,-0.139603537350975,0.685422187446223,19,100,0,FALSE,3,5
148,2,67,-0.0208955223880597,-0.134044682211913,0.706022737137448,19,100,0,FALSE,3,5
148,3,65,0.0676923076923077,-0.01319932157515,0.767005351480382,19,100,0,FALSE,3,5
148,4,53,0.0566037735849057,-0.00921651599008548,0.786164809187586,19,100,0,FALSE,3,5
148,5,42,0.0285714285714286,0.0486527162354758,0.788729235860835,19,100,0,FALSE,3,5
148,6,30,-0.0266666666666667,-0.0202727374800975,0.729030990283938,19,100,0,FALSE,3,5
148,7,20,0.08,0.177683360040037,0.811862473957606,19,100,0,FALSE,3,5
148,8,7,-0.0857142857142857,-0.272107111434123,0.60207875119958,19,100,0,FALSE,3,5
148,9,3,-0.266666666666667,-0.665370376342598,0.389323533644182,19,100,0,FALSE,3,5
148,10,2,-0.3,-0.875259973059506,0.602431381386427,19,100,0,FALSE,3,5
149,1,20,-0.26,-0.226319740090727,0.620123359504787,19,20,0.0035,TRUE,3,5
149,2,8,-0.125,0.19029956571757,0.889029951878759,19,20,0.0035,TRUE,3,5
149,3,6,-0.333333333333333,-0.49426592983156,0.475473706683103,19,20,0.0035,TRUE,3,5
149,4,2,-0.8,-0.72626581611084,0.362001263187731,19,20,0.0035,TRUE,3,5
150,1,100,-0.12,-0.14811564276978,0.668070093224527,19,100,0.0035,TRUE,3,5
150,2,60,-0.0733333333333333,-0.166284492783947,0.660327858067666,19,100,0.0035,TRUE,3,5
150,3,31,0.0645161290322581,0.142264269442379,0.786734336938504,19,100,0.0035,TRUE,3,5
150,4,12,0.3,0.382593564055945,0.91741333841814,19,100,0.0035,TRUE,3,5
150,5,24,0.425,0.498427194705081,0.998051547397982,19,100,0.0035,TRUE,3,5
150,6,12,0.966666666666667,1.041078641018,1.30267378128082,19,100,0.0035,TRUE,3,5
150,7,18,1.08888888888889,1.17906944866376,1.36170470270327,19,100,0.0035,TRUE,3,5
150,8,29,1.1448275862069,1.09730860179341,1.32638823964994,19,100,0.0035,TRUE,3,5
150,9,40,1.175,1.2988078241998,1.41946461763372,19,100,0.0035,TRUE,3,5
150,10,64,1.221875,1.11520981732765,1.33666199004617,19,100,0.0035,TRUE,3,5
150,11,74,1.32972972972973,1.35577757263352,1.46431954238412,19,100,0.0035,TRUE,3,5
150,12,97,1.4659793814433,1.5244587570436,1.5153268679031,19,100,0.0035,TRUE,3,5
150,13,110,1.47272727272727,1.52894455403029,1.54277843899645,19,100,0.0035,TRUE,3,5
150,14,84,1.44761904761905,1.42484292248147,1.48893145116073,19,100,0.0035,TRUE,3,5
150,15,106,1.41509433962264,1.44979846368363,1.50237068387941,19,100,0.0035,TRUE,3,5
151,1,20,-0.28,-0.414381178921761,0.544018024176203,19,20,0.0035,FALSE,3,5
151,2,7,-0.342857142857143,-0.438109464748331,0.535177551665974,19,20,0.0035,FALSE,3,5
151,3,8,0.025,0.108695026925021,0.835157989281745,19,20,0.0035,FALSE,3,5
151,4,2,0.1,-0.411714744682839,0.483920700160696,19,20,0.0035,FALSE,3,5
152,1,100,-0.304,-0.36019991163084,0.573118697567146,19,100,0.0035,FALSE,3,5
152,2,46,0.0217391304347826,-0.0839459651369043,0.709165584895915,19,100,0.0035,FALSE,3,5
152,3,16,0.125,-0.0402465392042081,0.715924083497902,19,100,0.0035,FALSE,3,5
152,4,9,0.0666666666666667,0.247086751936266,0.871316312454492,19,100,0.0035,FALSE,3,5
152,5,9,0.133333333333333,0.542239535832523,1.02115261995899,19,100,0.0035,FALSE,3,5
152,6,8,-0.175,-0.121960468934721,0.65826422118599,19,100,0.0035,FALSE,3,5
153,1,20,-0.31,-0.306963122392397,0.625410786074308,20,20,0,TRUE,4,5
153,2,11,0.109090909090909,-0.112075960138328,0.701577597105248,20,20,0,TRUE,4,5
153,3,10,0.14,0.64545128078832,1.07186182453451,20,20,0,TRUE,4,5
153,4,5,0.08,-0.421427924153482,0.578549464679525,20,20,0,TRUE,4,5
154,1,100,-0.294,-0.277069682273928,0.620143391007781,20,100,0,TRUE,4,5
154,2,76,-0.163157894736842,-0.316384852832467,0.599761653382832,20,100,0,TRUE,4,5
154,3,28,-0.192857142857143,-0.101273462012204,0.702794414560264,20,100,0,TRUE,4,5
154,4,20,-0.07,0.0258773431065427,0.780278943576505,20,100,0,TRUE,4,5
154,5,16,0,-0.205202932438746,0.635777987937225,20,100,0,TRUE,4,5
154,6,7,0.2,0.402851120179021,0.937406977938404,20,100,0,TRUE,4,5
154,7,5,0.08,-0.0721866107041192,0.708951882576732,20,100,0,TRUE,4,5
154,8,6,0.133333333333333,0.148913320172437,0.814672913509909,20,100,0,TRUE,4,5
154,9,11,0.218181818181818,0.30360207608668,0.916496410624153,20,100,0,TRUE,4,5
154,10,7,0.285714285714286,-0.0171006451456248,0.715631876264841,20,100,0,TRUE,4,5
154,11,5,0.2,0.408298617469936,0.950317461847244,20,100,0,TRUE,4,5
154,12,6,0.266666666666667,-0.0266286390918099,0.707731811174441,20,100,0,TRUE,4,5
154,13,1,-0.4,-0.0582500282073499,0.650069745833038,20,100,0,TRUE,4,5
155,1,20,-0.34,-0.220830508916564,0.612169836327741,20,20,0,FALSE,4,5
155,2,8,0.175,-0.0684582492607128,0.666931056666075,20,20,0,FALSE,4,5
155,3,4,-0.3,-0.277480557971157,0.579474233358681,20,20,0,FALSE,4,5
155,4,4,-0.15,0.00160689729710729,0.748698437333833,20,20,0,FALSE,4,5
155,5,6,-0.1,0.476193033533043,0.963140135266206,20,20,0,FALSE,4,5
155,6,7,-0.142857142857143,0.120967552361695,0.764344314464847,20,20,0,FALSE,4,5
155,7,4,-0.25,-0.441805363549184,0.497250294472437,20,20,0,FALSE,4,5
155,8,2,0.1,-0.243127705205576,0.559683088388532,20,20,0,FALSE,4,5
156,1,100,-0.346,-0.26057203227573,0.641908323098181,20,100,0,FALSE,4,5
156,2,56,0.0107142857142857,0.00555075280210856,0.752203214353859,20,100,0,FALSE,4,5
156,3,61,0.118032786885246,0.0601996219563655,0.790837828796167,20,100,0,FALSE,4,5
156,4,35,-0.154285714285714,-0.260770274270552,0.639341735223259,20,100,0,FALSE,4,5
156,5,31,-0.206451612903226,-0.186447809955224,0.662625548840524,20,100,0,FALSE,4,5
156,6,21,0.0285714285714286,0.487288643764082,0.988134116793273,20,100,0,FALSE,4,5
156,7,23,-0.147826086956522,-0.163670378628324,0.680847189772138,20,100,0,FALSE,4,5
156,8,7,0.628571428571429,0.996360544140419,1.28064682964735,20,100,0,FALSE,4,5
156,9,6,-0.166666666666667,-0.214195090211567,0.659717891215725,20,100,0,FALSE,4,5
156,10,4,0.1,0.213460906876705,0.837747232453885,20,100,0,FALSE,4,5
156,11,5,-0.68,-1.09283128345158,0.314372395434743,20,100,0,FALSE,4,5
156,12,4,0.65,0.826226172051488,1.20744789767651,20,100,0,FALSE,4,5
157,1,20,-0.43,-0.513124346859906,0.528163355641461,20,20,0.0035,TRUE,4,5
157,2,17,-0.447058823529412,-0.530096150405925,0.529739246217099,20,20,0.0035,TRUE,4,5
157,3,6,-0.4,-0.75210595408159,0.444491085168555,20,20,0.0035,TRUE,4,5
157,4,3,-0.866666666666667,-0.838629357347967,0.412280579098504,20,20,0.0035,TRUE,4,5
158,1,100,-0.454,-0.560411728537943,0.513911900550706,20,100,0.0035,TRUE,4,5
158,2,30,-0.226666666666667,-0.45469854604025,0.560465041230907,20,100,0.0035,TRUE,4,5
158,3,13,-0.369230769230769,-0.3705809165026,0.595100089055671,20,100,0.0035,TRUE,4,5
158,4,4,0.1,0.094600473919048,0.880441686602568,20,100,0.0035,TRUE,4,5
158,5,6,0.3,0.904749358211551,1.21382615442699,20,100,0.0035,TRUE,4,5
158,6,10,0.36,0.435303664375066,0.958236982293926,20,100,0.0035,TRUE,4,5
158,7,23,0.382608695652174,0.308710383494769,0.890275477839633,20,100,0.0035,TRUE,4,5
158,8,20,0.57,0.704045866266685,1.10979626078895,20,100,0.0035,TRUE,4,5
158,9,17,0.729411764705882,0.742617762715826,1.12680365016414,20,100,0.0035,TRUE,4,5
158,10,15,0.68,0.605078733955606,1.04966559424024,20,100,0.0035,TRUE,4,5
158,11,15,0.906666666666667,0.904946744445221,1.23370268119942,20,100,0.0035,TRUE,4,5
158,12,13,0.8,0.709222673071582,1.10612152733412,20,100,0.0035,TRUE,4,5
158,13,15,0.666666666666667,0.781015460175053,1.12925065932671,20,100,0.0035,TRUE,4,5
158,14,19,0.578947368421053,0.555946299680336,1.0228729272204,20,100,0.0035,TRUE,4,5
158,15,14,0.614285714285714,0.58771380057879,1.08510575511775,20,100,0.0035,TRUE,4,5
159,1,20,-0.45,-0.527353119237366,0.492568519066302,20,20,0.0035,FALSE,4,5
159,2,5,-0.04,-0.00426673147923698,0.70655213906291,20,20,0.0035,FALSE,4,5
159,3,6,-0.466666666666667,-0.788210416067579,0.457097325666202,20,20,0.0035,FALSE,4,5
159,4,5,-0.08,0.0491665414902608,0.736682784190715,20,20,0.0035,FALSE,4,5
159,5,6,-0.0333333333333333,0.279353223253963,0.863957402131546,20,20,0.0035,FALSE,4,5
159,6,5,0.2,0.0267905420964561,0.730193251110375,20,20,0.0035,FALSE,4,5
159,7,7,0.314285714285714,0.0627371515138156,0.793210140728073,20,20,0.0035,FALSE,4,5
159,8,2,-0.8,0.7318257081707,1.11836414449298,20,20,0.0035,FALSE,4,5
159,9,2,-0.2,-1.19861825888927,0.321458511842608,20,20,0.0035,FALSE,4,5
160,1,100,-0.384,-0.447453777595472,0.547560759172736,20,100,0.0035,FALSE,4,5
160,2,24,0.225,0.291924912781278,0.903503812659347,20,100,0.0035,FALSE,4,5
160,3,13,0.0307692307692308,-0.0859657717718921,0.749638646442954,20,100,0.0035,FALSE,4,5
160,4,4,-1.38777878078145e-17,0.360700890264479,0.933480465505126,20,100,0.0035,FALSE,4,5
160,5,3,-0.533333333333333,-0.57989656119825,0.628680945420731,20,100,0.0035,FALSE,4,5
160,6,3,-0.266666666666667,-0.565950459700371,0.483168154047774,20,100,0.0035,FALSE,4,5
160,7,2,0.6,1.50089478220526,1.59046057830007,20,100,0.0035,FALSE,4,5
161,1,20,-0.22,-0.264661746053181,0.610568227797646,21,20,0,TRUE,1,6
161,2,15,-0.0266666666666667,0.0238618950398344,0.739907945772157,21,20,0,TRUE,1,6
161,3,10,0.02,0.0110958755632786,0.773410371896503,21,20,0,TRUE,1,6
162,1,100,0.034,0.150239443263599,0.822362096584874,21,100,0,TRUE,1,6
162,2,94,0.0893617021276596,0.113014500597704,0.802497623268265,21,100,0,TRUE,1,6
162,3,74,0.118918918918919,0.195865203907513,0.835994732024153,21,100,0,TRUE,1,6
162,4,70,0.174285714285714,0.152654546215419,0.814423372346216,21,100,0,TRUE,1,6
162,5,52,0.238461538461538,0.100794489229746,0.786557218720845,21,100,0,TRUE,1,6
162,6,47,0.382978723404255,0.27785517581857,0.870762916340667,21,100,0,TRUE,1,6
162,7,37,0.405405405405405,0.597906677451142,1.06288040947193,21,100,0,TRUE,1,6
162,8,35,0.428571428571429,0.357070163292293,0.930649930818617,21,100,0,TRUE,1,6
162,9,45,0.44,0.485739309877965,0.982888266748729,21,100,0,TRUE,1,6
162,10,31,0.335483870967742,0.313943966398321,0.911050276835631,21,100,0,TRUE,1,6
162,11,15,0.56,0.577487986735852,1.05129774965652,21,100,0,TRUE,1,6
162,12,18,0.633333333333333,0.719834873830916,1.12015270007302,21,100,0,TRUE,1,6
162,13,24,0.691666666666667,0.605285588054098,1.05603486671895,21,100,0,TRUE,1,6
162,14,21,0.714285714285714,0.61401793716027,1.05458205726314,21,100,0,TRUE,1,6
162,15,19,0.568421052631579,0.776421376689995,1.14523045779051,21,100,0,TRUE,1,6
163,1,20,-0.02,0.087595612016416,0.783606488107626,21,20,0,FALSE,1,6
163,2,16,-0.35,-0.298545593824603,0.628255512622206,21,20,0,FALSE,1,6
163,3,6,-0.4,-0.265706313704294,0.587179890696708,21,20,0,FALSE,1,6
163,4,3,0.6,0.394809117749644,0.927687181006978,21,20,0,FALSE,1,6
163,5,2,0.1,-0.297071703426677,0.538980842625344,21,20,0,FALSE,1,6
164,1,100,0.004,-0.0614757061202566,0.717462439581805,21,100,0,FALSE,1,6
164,2,49,0.0693877551020408,0.100491058902922,0.813622460800263,21,100,0,FALSE,1,6
164,3,47,-0.131914893617021,-0.0137837950945094,0.760320171950486,21,100,0,FALSE,1,6
164,4,49,-0.110204081632653,-0.210989153258551,0.670589395520117,21,100,0,FALSE,1,6
164,5,29,-0.0413793103448276,0.00212638737913122,0.751226739267958,21,100,0,FALSE,1,6
164,6,22,-0.0454545454545454,-0.0314067009769576,0.729512582014237,21,100,0,FALSE,1,6
164,7,13,-0.230769230769231,-0.289610470385685,0.653880537883544,21,100,0,FALSE,1,6
164,8,14,0.0857142857142857,-0.0160702162352383,0.726798156544267,21,100,0,FALSE,1,6
164,9,1,1.2,1.2218741341764,1.42680715163134,21,100,0,FALSE,1,6
165,1,20,-0.02,0.0598798691806796,0.749103256177646,21,20,0.0035,TRUE,1,6
165,2,17,-0.0470588235294118,-0.0906292245257629,0.685150450817479,21,20,0.0035,TRUE,1,6
165,3,16,-0.0875,0.181737101580387,0.828690825127516,21,20,0.0035,TRUE,1,6
165,4,9,0,-0.286762360335743,0.553458845789419,21,20,0.0035,TRUE,1,6
165,5,12,0.133333333333333,0.310876622019452,0.881067790787672,21,20,0.0035,TRUE,1,6
165,6,10,0.14,0.17004579185467,0.859962002247171,21,20,0.0035,TRUE,1,6
165,7,6,-0.1,-0.172121641118923,0.662816654267757,21,20,0.0035,TRUE,1,6
165,8,4,-0.05,-0.231744224179837,0.677324818094475,21,20,0.0035,TRUE,1,6
165,9,3,0.333333333333333,0.395585620799437,0.940200399328663,21,20,0.0035,TRUE,1,6
166,1,100,0.09,0.125687541265176,0.802113037502869,21,100,0.0035,TRUE,1,6
166,2,52,0.211538461538462,0.0774024627822572,0.797168151549542,21,100,0.0035,TRUE,1,6
166,3,32,0.35,0.306451148333209,0.892663729057103,21,100,0.0035,TRUE,1,6
166,4,21,0.40952380952381,0.258508778027439,0.879184468980361,21,100,0.0035,TRUE,1,6
166,5,17,0.482352941176471,0.26736643143842,0.870069985157106,21,100,0.0035,TRUE,1,6
166,6,10,0.46,0.790768452652289,1.16553539708437,21,100,0.0035,TRUE,1,6
166,7,3,0.8,1.27699022047051,1.44764711105313,21,100,0.0035,TRUE,1,6
166,8,8,0.825,0.971651482850874,1.25734587015904,21,100,0.0035,TRUE,1,6
166,9,9,1,1.31575400933337,1.35640159236782,21,100,0.0035,TRUE,1,6
166,10,10,1.02,0.939397990963263,1.23673760994329,21,100,0.0035,TRUE,1,6
166,11,20,1.19,1.23577232626347,1.41590170764319,21,100,0.0035,TRUE,1,6
166,12,21,1.24761904761905,1.1407877290141,1.33570064318757,21,100,0.0035,TRUE,1,6
166,13,41,1.29756097560976,1.36280948409466,1.47615415900219,21,100,0.0035,TRUE,1,6
166,14,44,1.3,1.39589475445907,1.49196507477827,21,100,0.0035,TRUE,1,6
166,15,50,1.36,1.37652656244932,1.45062855946839,21,100,0.0035,TRUE,1,6
167,1,20,0.29,0.131053973354991,0.790680216764378,21,20,0.0035,FALSE,1,6
167,2,16,0.225,0.173224779697322,0.814724636892674,21,20,0.0035,FALSE,1,6
167,3,7,0.257142857142857,0.268895090152257,0.855979541643242,21,20,0.0035,FALSE,1,6
167,4,3,-0.466666666666667,-0.428436670666968,0.510548388769098,21,20,0.0035,FALSE,1,6
168,1,100,0.218,0.145615414438898,0.814932436519289,21,100,0.0035,FALSE,1,6
168,2,60,0.0333333333333333,-0.111626366324388,0.724326687343376,21,100,0.0035,FALSE,1,6
168,3,37,0.0864864864864865,0.0312121996859675,0.787546159055601,21,100,0.0035,FALSE,1,6
168,4,40,-0.00499999999999999,-0.118832611240241,0.703637314330473,21,100,0.0035,FALSE,1,6
168,5,16,0.0625,0.0320528482055733,0.767500092289484,21,100,0.0035,FALSE,1,6
168,6,11,-0.0363636363636364,-0.0479807831975414,0.704935905112861,21,100,0.0035,FALSE,1,6
168,7,7,-0.0571428571428572,-0.388372976851857,0.559200875916406,21,100,0.0035,FALSE,1,6
168,8,2,-0.8,-0.797212719141704,0.367358713772887,21,100,0.0035,FALSE,1,6
169,1,20,-0.24,-0.180565272526576,0.695333565806814,22,20,0,TRUE,2,6
169,2,16,-0.075,-0.22424231160814,0.65911598318988,22,20,0,TRUE,2,6
169,3,2,-0.3,0.945126027825263,1.2506067900735,22,20,0,TRUE,2,6
169,4,2,-0.3,0.0431004294881936,0.77483534962576,22,20,0,TRUE,2,6
170,1,100,-0.118,-0.143946661860521,0.680874075172576,22,100,0,TRUE,2,6
170,2,58,0.103448275862069,0.0372255419695847,0.758329789766491,22,100,0,TRUE,2,6
170,3,58,0.210344827586207,0.20841670244038,0.853005768731981,22,100,0,TRUE,2,6
170,4,48,0.5,0.473583459213084,0.98119876029221,22,100,0,TRUE,2,6
170,5,28,0.607142857142857,0.56038628151421,1.02187149433471,22,100,0,TRUE,2,6
170,6,18,1.17777777777778,1.20369497262642,1.33970680347676,22,100,0,TRUE,2,6
170,7,22,1.26363636363636,1.19304640527136,1.36818853456139,22,100,0,TRUE,2,6
170,8,26,1.28461538461538,1.13564891279452,1.35236210404294,22,100,0,TRUE,2,6
170,9,45,1.24,1.15411443227807,1.34794296275482,22,100,0,TRUE,2,6
170,10,52,1.37307692307692,1.30484383709622,1.43632184274377,22,100,0,TRUE,2,6
170,11,75,1.37333333333333,1.33871077703655,1.44024811708734,22,100,0,TRUE,2,6
170,12,110,1.41636363636364,1.36424519981907,1.44120624700363,22,100,0,TRUE,2,6
170,13,164,1.46707317073171,1.38843778164072,1.45793337326859,22,100,0,TRUE,2,6
170,14,229,1.4707423580786,1.48585694025742,1.50570229224517,22,100,0,TRUE,2,6
170,15,331,1.51963746223565,1.57663992620762,1.55481693689086,22,100,0,TRUE,2,6
171,1,20,0.12,0.379040427771159,0.935351934011253,22,20,0,FALSE,2,6
171,2,32,0.1375,0.237621206365181,0.850887314500246,22,20,0,FALSE,2,6
171,3,23,0.139130434782609,0.224129652669702,0.871549026560891,22,20,0,FALSE,2,6
171,4,30,-0.0866666666666667,-0.176563763466214,0.682454733903685,22,20,0,FALSE,2,6
171,5,37,-0.227027027027027,-0.259302687314626,0.656214410971959,22,20,0,FALSE,2,6
171,6,18,0.122222222222222,0.133671213267281,0.826291063036316,22,20,0,FALSE,2,6
171,7,22,0.136363636363636,0.00985347759234931,0.780657374717903,22,20,0,FALSE,2,6
171,8,16,0.0875,0.148959946598992,0.805830745815783,22,20,0,FALSE,2,6
171,9,4,0.05,0.159646814052292,0.806769503136549,22,20,0,FALSE,2,6
171,10,1,0.2,-0.992308169599563,0.274221710411766,22,20,0,FALSE,2,6
172,1,100,-0.056,-0.0691030111221855,0.709496217505027,22,100,0,FALSE,2,6
172,2,66,-0.1,-0.176787891097486,0.664146934881864,22,100,0,FALSE,2,6
172,3,45,-0.0488888888888889,-0.0765339954062332,0.719185169546646,22,100,0,FALSE,2,6
172,4,40,-0.155,-0.186414113967917,0.680350657040033,22,100,0,FALSE,2,6
172,5,34,0.164705882352941,0.332651441259513,0.911252662318265,22,100,0,FALSE,2,6
172,6,26,-0.0307692307692308,-0.102723937486826,0.699910463006064,22,100,0,FALSE,2,6
172,7,28,0.00714285714285715,0.29455139811729,0.918803824199237,22,100,0,FALSE,2,6
172,8,17,0.0705882352941176,-0.184360655917355,0.745793632109735,22,100,0,FALSE,2,6
172,9,4,0.15,-0.0886417908199473,0.695270296633994,22,100,0,FALSE,2,6
172,10,2,0.2,0.258947207107952,0.824499364540456,22,100,0,FALSE,2,6
173,1,20,-0.23,-0.198627494306575,0.644834947184721,22,20,0.0035,TRUE,2,6
173,2,6,-0.233333333333333,-0.253364752423509,0.584865753408293,22,20,0.0035,TRUE,2,6
173,3,2,0.3,0.443042222763152,0.947490111419792,22,20,0.0035,TRUE,2,6
174,1,100,-0.22,-0.195284502469,0.669916361882804,22,100,0.0035,TRUE,2,6
174,2,52,0.0461538461538461,0.0147674529052013,0.790521316463181,22,100,0.0035,TRUE,2,6
174,3,19,0.0105263157894737,0.0568939627303555,0.781070546083682,22,100,0.0035,TRUE,2,6
174,4,13,-0.138461538461538,0.266951824347657,0.849892566975238,22,100,0.0035,TRUE,2,6
174,5,13,-0.0615384615384615,0.0012044014429326,0.739830223006238,22,100,0.0035,TRUE,2,6
174,6,21,0.180952380952381,0.063560331936452,0.780015921809732,22,100,0.0035,TRUE,2,6
174,7,9,0.266666666666667,0.535228826774749,1.01224794494447,22,100,0.0035,TRUE,2,6
174,8,8,0.4,-0.0470204221518758,0.691281285603697,22,100,0.0035,TRUE,2,6
174,9,4,0.55,0.47451652976343,0.964382500818239,22,100,0.0035,TRUE,2,6
174,10,4,1.05,1.2045193956553,1.4025954727355,22,100,0.0035,TRUE,2,6
175,1,20,-0.04,-0.294510361493093,0.657578622983451,22,20,0.0035,FALSE,2,6
175,2,12,0.0666666666666667,-0.175911587632839,0.697165359958841,22,20,0.0035,FALSE,2,6
175,3,6,-0.1,-0.0252773881583735,0.747181188118034,22,20,0.0035,FALSE,2,6
176,1,100,-0.03,-0.0434260111784877,0.727841940248726,22,100,0.0035,FALSE,2,6
176,2,54,-0.0148148148148148,0.107975570695709,0.809316239033752,22,100,0.0035,FALSE,2,6
176,3,38,-0.115789473684211,-0.0399729063444143,0.757991243129328,22,100,0.0035,FALSE,2,6
176,4,29,0.124137931034483,-0.0748546326218186,0.752458754220818,22,100,0.0035,FALSE,2,6
176,5,23,0.0173913043478261,0.12011416435199,0.794861567072387,22,100,0.0035,FALSE,2,6
176,6,8,0.575,0.895732024890791,1.21317996078911,22,100,0.0035,FALSE,2,6
176,7,2,0.9,0.575313478418756,1.01781232023981,22,100,0.0035,FALSE,2,6
