"gen","n","alpha","n.pop0","lowvar","sig.e","trial"
8,24,0,100,TRUE,1,4763
9,35,0,100,TRUE,1,4763
10,34,0,100,TRUE,1,4763
11,23,0,100,TRUE,1,4763
12,15,0,100,TRUE,1,4763
13,14,0,100,TRUE,1,4763
14,9,0,100,TRUE,1,4763
15,12,0,100,TRUE,1,4763
0,100,0.0035,100,TRUE,1,4764
1,52,0.0035,100,TRUE,1,4764
2,20,0.0035,100,TRUE,1,4764
3,10,0.0035,100,TRUE,1,4764
4,9,0.0035,100,TRUE,1,4764
5,4,0.0035,100,TRUE,1,4764
6,5,0.0035,100,TRUE,1,4764
7,3,0.0035,100,TRUE,1,4764
0,20,0,20,FALSE,1,4765
1,10,0,20,FALSE,1,4765
2,6,0,20,FALSE,1,4765
3,4,0,20,FALSE,1,4765
4,7,0,20,FALSE,1,4765
5,5,0,20,FALSE,1,4765
6,3,0,20,FALSE,1,4765
0,20,0.0035,20,FALSE,1,4766
1,10,0.0035,20,FALSE,1,4766
2,5,0.0035,20,FALSE,1,4766
3,8,0.0035,20,FALSE,1,4766
4,11,0.0035,20,FALSE,1,4766
5,20,0.0035,20,FALSE,1,4766
6,33,0.0035,20,FALSE,1,4766
7,36,0.0035,20,FALSE,1,4766
8,28,0.0035,20,FALSE,1,4766
9,22,0.0035,20,FALSE,1,4766
10,18,0.0035,20,FALSE,1,4766
11,18,0.0035,20,FALSE,1,4766
12,37,0.0035,20,FALSE,1,4766
13,32,0.0035,20,FALSE,1,4766
14,27,0.0035,20,FALSE,1,4766
15,37,0.0035,20,FALSE,1,4766
0,100,0,100,FALSE,1,4767
1,73,0,100,FALSE,1,4767
2,59,0,100,FALSE,1,4767
3,48,0,100,FALSE,1,4767
4,51,0,100,FALSE,1,4767
5,35,0,100,FALSE,1,4767
6,24,0,100,FALSE,1,4767
7,28,0,100,FALSE,1,4767
8,37,0,100,FALSE,1,4767
9,60,0,100,FALSE,1,4767
10,91,0,100,FALSE,1,4767
11,135,0,100,FALSE,1,4767
12,200,0,100,FALSE,1,4767
13,245,0,100,FALSE,1,4767
14,285,0,100,FALSE,1,4767
15,460,0,100,FALSE,1,4767
0,100,0.0035,100,FALSE,1,4768
1,59,0.0035,100,FALSE,1,4768
2,32,0.0035,100,FALSE,1,4768
3,25,0.0035,100,FALSE,1,4768
4,29,0.0035,100,FALSE,1,4768
5,21,0.0035,100,FALSE,1,4768
6,21,0.0035,100,FALSE,1,4768
7,22,0.0035,100,FALSE,1,4768
8,26,0.0035,100,FALSE,1,4768
9,27,0.0035,100,FALSE,1,4768
10,34,0.0035,100,FALSE,1,4768
11,52,0.0035,100,FALSE,1,4768
12,53,0.0035,100,FALSE,1,4768
13,77,0.0035,100,FALSE,1,4768
14,96,0.0035,100,FALSE,1,4768
15,65,0.0035,100,FALSE,1,4768
0,20,0,20,TRUE,1.4142135623731,4769
1,25,0,20,TRUE,1.4142135623731,4769
2,16,0,20,TRUE,1.4142135623731,4769
3,11,0,20,TRUE,1.4142135623731,4769
4,6,0,20,TRUE,1.4142135623731,4769
5,3,0,20,TRUE,1.4142135623731,4769
6,3,0,20,TRUE,1.4142135623731,4769
0,20,0.0035,20,TRUE,1.4142135623731,4770
1,8,0.0035,20,TRUE,1.4142135623731,4770
2,13,0.0035,20,TRUE,1.4142135623731,4770
3,11,0.0035,20,TRUE,1.4142135623731,4770
4,12,0.0035,20,TRUE,1.4142135623731,4770
5,9,0.0035,20,TRUE,1.4142135623731,4770
6,12,0.0035,20,TRUE,1.4142135623731,4770
7,22,0.0035,20,TRUE,1.4142135623731,4770
8,14,0.0035,20,TRUE,1.4142135623731,4770
9,13,0.0035,20,TRUE,1.4142135623731,4770
10,19,0.0035,20,TRUE,1.4142135623731,4770
11,9,0.0035,20,TRUE,1.4142135623731,4770
12,7,0.0035,20,TRUE,1.4142135623731,4770
13,4,0.0035,20,TRUE,1.4142135623731,4770
14,3,0.0035,20,TRUE,1.4142135623731,4770
0,100,0,100,TRUE,1.4142135623731,4771
1,87,0,100,TRUE,1.4142135623731,4771
2,50,0,100,TRUE,1.4142135623731,4771
3,54,0,100,TRUE,1.4142135623731,4771
4,43,0,100,TRUE,1.4142135623731,4771
5,31,0,100,TRUE,1.4142135623731,4771
6,31,0,100,TRUE,1.4142135623731,4771
7,35,0,100,TRUE,1.4142135623731,4771
8,35,0,100,TRUE,1.4142135623731,4771
9,43,0,100,TRUE,1.4142135623731,4771
10,29,0,100,TRUE,1.4142135623731,4771
11,27,0,100,TRUE,1.4142135623731,4771
12,9,0,100,TRUE,1.4142135623731,4771
13,4,0,100,TRUE,1.4142135623731,4771
14,5,0,100,TRUE,1.4142135623731,4771
15,1,0,100,TRUE,1.4142135623731,4771
0,100,0.0035,100,TRUE,1.4142135623731,4772
1,64,0.0035,100,TRUE,1.4142135623731,4772
2,28,0.0035,100,TRUE,1.4142135623731,4772
3,12,0.0035,100,TRUE,1.4142135623731,4772
4,12,0.0035,100,TRUE,1.4142135623731,4772
5,23,0.0035,100,TRUE,1.4142135623731,4772
6,21,0.0035,100,TRUE,1.4142135623731,4772
7,14,0.0035,100,TRUE,1.4142135623731,4772
8,8,0.0035,100,TRUE,1.4142135623731,4772
9,3,0.0035,100,TRUE,1.4142135623731,4772
0,20,0,20,FALSE,1.4142135623731,4773
1,10,0,20,FALSE,1.4142135623731,4773
2,11,0,20,FALSE,1.4142135623731,4773
0,20,0.0035,20,FALSE,1.4142135623731,4774
1,12,0.0035,20,FALSE,1.4142135623731,4774
2,8,0.0035,20,FALSE,1.4142135623731,4774
3,12,0.0035,20,FALSE,1.4142135623731,4774
4,6,0.0035,20,FALSE,1.4142135623731,4774
5,8,0.0035,20,FALSE,1.4142135623731,4774
6,6,0.0035,20,FALSE,1.4142135623731,4774
7,4,0.0035,20,FALSE,1.4142135623731,4774
0,100,0,100,FALSE,1.4142135623731,4775
1,72,0,100,FALSE,1.4142135623731,4775
2,84,0,100,FALSE,1.4142135623731,4775
3,83,0,100,FALSE,1.4142135623731,4775
4,73,0,100,FALSE,1.4142135623731,4775
5,42,0,100,FALSE,1.4142135623731,4775
6,25,0,100,FALSE,1.4142135623731,4775
7,30,0,100,FALSE,1.4142135623731,4775
8,45,0,100,FALSE,1.4142135623731,4775
9,73,0,100,FALSE,1.4142135623731,4775
10,68,0,100,FALSE,1.4142135623731,4775
11,80,0,100,FALSE,1.4142135623731,4775
12,96,0,100,FALSE,1.4142135623731,4775
13,114,0,100,FALSE,1.4142135623731,4775
14,143,0,100,FALSE,1.4142135623731,4775
15,164,0,100,FALSE,1.4142135623731,4775
0,100,0.0035,100,FALSE,1.4142135623731,4776
1,37,0.0035,100,FALSE,1.4142135623731,4776
2,21,0.0035,100,FALSE,1.4142135623731,4776
3,16,0.0035,100,FALSE,1.4142135623731,4776
4,4,0.0035,100,FALSE,1.4142135623731,4776
0,20,0,20,TRUE,0.5,4777
1,19,0,20,TRUE,0.5,4777
2,8,0,20,TRUE,0.5,4777
3,2,0,20,TRUE,0.5,4777
0,20,0.0035,20,TRUE,0.5,4778
1,15,0.0035,20,TRUE,0.5,4778
2,6,0.0035,20,TRUE,0.5,4778
3,5,0.0035,20,TRUE,0.5,4778
4,4,0.0035,20,TRUE,0.5,4778
5,4,0.0035,20,TRUE,0.5,4778
6,1,0.0035,20,TRUE,0.5,4778
0,100,0,100,TRUE,0.5,4779
1,79,0,100,TRUE,0.5,4779
2,45,0,100,TRUE,0.5,4779
3,42,0,100,TRUE,0.5,4779
4,39,0,100,TRUE,0.5,4779
5,18,0,100,TRUE,0.5,4779
6,21,0,100,TRUE,0.5,4779
7,19,0,100,TRUE,0.5,4779
8,11,0,100,TRUE,0.5,4779
9,20,0,100,TRUE,0.5,4779
10,18,0,100,TRUE,0.5,4779
11,20,0,100,TRUE,0.5,4779
12,22,0,100,TRUE,0.5,4779
13,32,0,100,TRUE,0.5,4779
14,41,0,100,TRUE,0.5,4779
15,40,0,100,TRUE,0.5,4779
0,100,0.0035,100,TRUE,0.5,4780
1,42,0.0035,100,TRUE,0.5,4780
2,27,0.0035,100,TRUE,0.5,4780
3,14,0.0035,100,TRUE,0.5,4780
4,12,0.0035,100,TRUE,0.5,4780
5,9,0.0035,100,TRUE,0.5,4780
6,6,0.0035,100,TRUE,0.5,4780
7,6,0.0035,100,TRUE,0.5,4780
0,20,0,20,FALSE,0.5,4781
1,12,0,20,FALSE,0.5,4781
2,4,0,20,FALSE,0.5,4781
3,1,0,20,FALSE,0.5,4781
0,20,0.0035,20,FALSE,0.5,4782
1,16,0.0035,20,FALSE,0.5,4782
2,18,0.0035,20,FALSE,0.5,4782
3,12,0.0035,20,FALSE,0.5,4782
4,8,0.0035,20,FALSE,0.5,4782
5,15,0.0035,20,FALSE,0.5,4782
6,20,0.0035,20,FALSE,0.5,4782
7,26,0.0035,20,FALSE,0.5,4782
8,28,0.0035,20,FALSE,0.5,4782
9,30,0.0035,20,FALSE,0.5,4782
10,17,0.0035,20,FALSE,0.5,4782
11,19,0.0035,20,FALSE,0.5,4782
12,14,0.0035,20,FALSE,0.5,4782
13,20,0.0035,20,FALSE,0.5,4782
14,28,0.0035,20,FALSE,0.5,4782
15,38,0.0035,20,FALSE,0.5,4782
0,100,0,100,FALSE,0.5,4783
1,56,0,100,FALSE,0.5,4783
2,38,0,100,FALSE,0.5,4783
3,36,0,100,FALSE,0.5,4783
4,38,0,100,FALSE,0.5,4783
5,28,0,100,FALSE,0.5,4783
6,34,0,100,FALSE,0.5,4783
7,25,0,100,FALSE,0.5,4783
8,35,0,100,FALSE,0.5,4783
9,40,0,100,FALSE,0.5,4783
10,33,0,100,FALSE,0.5,4783
11,49,0,100,FALSE,0.5,4783
12,71,0,100,FALSE,0.5,4783
13,100,0,100,FALSE,0.5,4783
14,178,0,100,FALSE,0.5,4783
15,309,0,100,FALSE,0.5,4783
0,100,0.0035,100,FALSE,0.5,4784
1,50,0.0035,100,FALSE,0.5,4784
2,45,0.0035,100,FALSE,0.5,4784
3,25,0.0035,100,FALSE,0.5,4784
4,21,0.0035,100,FALSE,0.5,4784
5,7,0.0035,100,FALSE,0.5,4784
6,11,0.0035,100,FALSE,0.5,4784
7,9,0.0035,100,FALSE,0.5,4784
8,5,0.0035,100,FALSE,0.5,4784
9,9,0.0035,100,FALSE,0.5,4784
10,4,0.0035,100,FALSE,0.5,4784
11,6,0.0035,100,FALSE,0.5,4784
12,5,0.0035,100,FALSE,0.5,4784
13,10,0.0035,100,FALSE,0.5,4784
14,22,0.0035,100,FALSE,0.5,4784
15,27,0.0035,100,FALSE,0.5,4784
0,20,0,20,TRUE,1,4785
1,24,0,20,TRUE,1,4785
2,9,0,20,TRUE,1,4785
3,5,0,20,TRUE,1,4785
4,8,0,20,TRUE,1,4785
5,7,0,20,TRUE,1,4785
0,20,0.0035,20,TRUE,1,4786
1,17,0.0035,20,TRUE,1,4786
2,11,0.0035,20,TRUE,1,4786
3,8,0.0035,20,TRUE,1,4786
4,9,0.0035,20,TRUE,1,4786
5,6,0.0035,20,TRUE,1,4786
6,4,0.0035,20,TRUE,1,4786
7,3,0.0035,20,TRUE,1,4786
0,100,0,100,TRUE,1,4787
1,87,0,100,TRUE,1,4787
2,83,0,100,TRUE,1,4787
3,75,0,100,TRUE,1,4787
4,73,0,100,TRUE,1,4787
5,72,0,100,TRUE,1,4787
6,52,0,100,TRUE,1,4787
7,35,0,100,TRUE,1,4787
8,38,0,100,TRUE,1,4787
9,35,0,100,TRUE,1,4787
10,30,0,100,TRUE,1,4787
11,36,0,100,TRUE,1,4787
12,39,0,100,TRUE,1,4787
13,18,0,100,TRUE,1,4787
14,12,0,100,TRUE,1,4787
15,8,0,100,TRUE,1,4787
0,100,0.0035,100,TRUE,1,4788
1,56,0.0035,100,TRUE,1,4788
2,36,0.0035,100,TRUE,1,4788
3,17,0.0035,100,TRUE,1,4788
4,11,0.0035,100,TRUE,1,4788
5,2,0.0035,100,TRUE,1,4788
0,20,0,20,FALSE,1,4789
1,7,0,20,FALSE,1,4789
2,15,0,20,FALSE,1,4789
3,12,0,20,FALSE,1,4789
4,5,0,20,FALSE,1,4789
5,6,0,20,FALSE,1,4789
6,8,0,20,FALSE,1,4789
7,4,0,20,FALSE,1,4789
0,20,0.0035,20,FALSE,1,4790
1,5,0.0035,20,FALSE,1,4790
2,4,0.0035,20,FALSE,1,4790
3,6,0.0035,20,FALSE,1,4790
4,9,0.0035,20,FALSE,1,4790
5,11,0.0035,20,FALSE,1,4790
6,18,0.0035,20,FALSE,1,4790
7,16,0.0035,20,FALSE,1,4790
8,35,0.0035,20,FALSE,1,4790
9,20,0.0035,20,FALSE,1,4790
10,27,0.0035,20,FALSE,1,4790
11,38,0.0035,20,FALSE,1,4790
12,50,0.0035,20,FALSE,1,4790
13,74,0.0035,20,FALSE,1,4790
14,75,0.0035,20,FALSE,1,4790
15,134,0.0035,20,FALSE,1,4790
0,100,0,100,FALSE,1,4791
1,67,0,100,FALSE,1,4791
2,50,0,100,FALSE,1,4791
3,32,0,100,FALSE,1,4791
4,24,0,100,FALSE,1,4791
5,30,0,100,FALSE,1,4791
6,53,0,100,FALSE,1,4791
7,70,0,100,FALSE,1,4791
8,75,0,100,FALSE,1,4791
9,72,0,100,FALSE,1,4791
10,121,0,100,FALSE,1,4791
11,172,0,100,FALSE,1,4791
12,209,0,100,FALSE,1,4791
13,329,0,100,FALSE,1,4791
14,463,0,100,FALSE,1,4791
15,663,0,100,FALSE,1,4791
0,100,0.0035,100,FALSE,1,4792
1,27,0.0035,100,FALSE,1,4792
2,29,0.0035,100,FALSE,1,4792
3,28,0.0035,100,FALSE,1,4792
4,31,0.0035,100,FALSE,1,4792
5,41,0.0035,100,FALSE,1,4792
6,35,0.0035,100,FALSE,1,4792
7,32,0.0035,100,FALSE,1,4792
8,34,0.0035,100,FALSE,1,4792
9,28,0.0035,100,FALSE,1,4792
10,32,0.0035,100,FALSE,1,4792
11,61,0.0035,100,FALSE,1,4792
12,80,0.0035,100,FALSE,1,4792
13,68,0.0035,100,FALSE,1,4792
14,75,0.0035,100,FALSE,1,4792
15,84,0.0035,100,FALSE,1,4792
0,20,0,20,TRUE,1.4142135623731,4793
1,24,0,20,TRUE,1.4142135623731,4793
2,24,0,20,TRUE,1.4142135623731,4793
3,23,0,20,TRUE,1.4142135623731,4793
4,15,0,20,TRUE,1.4142135623731,4793
5,10,0,20,TRUE,1.4142135623731,4793
6,12,0,20,TRUE,1.4142135623731,4793
7,8,0,20,TRUE,1.4142135623731,4793
8,7,0,20,TRUE,1.4142135623731,4793
9,10,0,20,TRUE,1.4142135623731,4793
10,3,0,20,TRUE,1.4142135623731,4793
11,1,0,20,TRUE,1.4142135623731,4793
0,20,0.0035,20,TRUE,1.4142135623731,4794
1,4,0.0035,20,TRUE,1.4142135623731,4794
2,6,0.0035,20,TRUE,1.4142135623731,4794
3,3,0.0035,20,TRUE,1.4142135623731,4794
0,100,0,100,TRUE,1.4142135623731,4795
1,101,0,100,TRUE,1.4142135623731,4795
2,58,0,100,TRUE,1.4142135623731,4795
3,68,0,100,TRUE,1.4142135623731,4795
4,61,0,100,TRUE,1.4142135623731,4795
5,62,0,100,TRUE,1.4142135623731,4795
6,51,0,100,TRUE,1.4142135623731,4795
7,36,0,100,TRUE,1.4142135623731,4795
8,29,0,100,TRUE,1.4142135623731,4795
9,27,0,100,TRUE,1.4142135623731,4795
10,17,0,100,TRUE,1.4142135623731,4795
11,14,0,100,TRUE,1.4142135623731,4795
12,18,0,100,TRUE,1.4142135623731,4795
13,13,0,100,TRUE,1.4142135623731,4795
14,11,0,100,TRUE,1.4142135623731,4795
15,2,0,100,TRUE,1.4142135623731,4795
0,100,0.0035,100,TRUE,1.4142135623731,4796
1,62,0.0035,100,TRUE,1.4142135623731,4796
2,56,0.0035,100,TRUE,1.4142135623731,4796
3,24,0.0035,100,TRUE,1.4142135623731,4796
4,16,0.0035,100,TRUE,1.4142135623731,4796
5,14,0.0035,100,TRUE,1.4142135623731,4796
6,21,0.0035,100,TRUE,1.4142135623731,4796
7,37,0.0035,100,TRUE,1.4142135623731,4796
8,30,0.0035,100,TRUE,1.4142135623731,4796
9,25,0.0035,100,TRUE,1.4142135623731,4796
10,19,0.0035,100,TRUE,1.4142135623731,4796
11,15,0.0035,100,TRUE,1.4142135623731,4796
12,16,0.0035,100,TRUE,1.4142135623731,4796
13,29,0.0035,100,TRUE,1.4142135623731,4796
14,51,0.0035,100,TRUE,1.4142135623731,4796
15,44,0.0035,100,TRUE,1.4142135623731,4796
0,20,0,20,FALSE,1.4142135623731,4797
1,12,0,20,FALSE,1.4142135623731,4797
2,12,0,20,FALSE,1.4142135623731,4797
3,3,0,20,FALSE,1.4142135623731,4797
4,1,0,20,FALSE,1.4142135623731,4797
0,20,0.0035,20,FALSE,1.4142135623731,4798
1,6,0.0035,20,FALSE,1.4142135623731,4798
2,1,0.0035,20,FALSE,1.4142135623731,4798
0,100,0,100,FALSE,1.4142135623731,4799
1,75,0,100,FALSE,1.4142135623731,4799
2,95,0,100,FALSE,1.4142135623731,4799
3,80,0,100,FALSE,1.4142135623731,4799
4,54,0,100,FALSE,1.4142135623731,4799
5,31,0,100,FALSE,1.4142135623731,4799
6,33,0,100,FALSE,1.4142135623731,4799
7,41,0,100,FALSE,1.4142135623731,4799
8,56,0,100,FALSE,1.4142135623731,4799
9,84,0,100,FALSE,1.4142135623731,4799
10,84,0,100,FALSE,1.4142135623731,4799
11,87,0,100,FALSE,1.4142135623731,4799
12,101,0,100,FALSE,1.4142135623731,4799
13,176,0,100,FALSE,1.4142135623731,4799
14,213,0,100,FALSE,1.4142135623731,4799
15,284,0,100,FALSE,1.4142135623731,4799
0,100,0.0035,100,FALSE,1.4142135623731,4800
1,62,0.0035,100,FALSE,1.4142135623731,4800
2,36,0.0035,100,FALSE,1.4142135623731,4800
3,23,0.0035,100,FALSE,1.4142135623731,4800
4,19,0.0035,100,FALSE,1.4142135623731,4800
5,12,0.0035,100,FALSE,1.4142135623731,4800
6,7,0.0035,100,FALSE,1.4142135623731,4800
7,6,0.0035,100,FALSE,1.4142135623731,4800
8,3,0.0035,100,FALSE,1.4142135623731,4800
9,1,0.0035,100,FALSE,1.4142135623731,4800
0,20,0,20,TRUE,0.5,4801
1,20,0,20,TRUE,0.5,4801
2,19,0,20,TRUE,0.5,4801
3,8,0,20,TRUE,0.5,4801
4,3,0,20,TRUE,0.5,4801
0,20,0.0035,20,TRUE,0.5,4802
1,10,0.0035,20,TRUE,0.5,4802
2,9,0.0035,20,TRUE,0.5,4802
3,1,0.0035,20,TRUE,0.5,4802
0,100,0,100,TRUE,0.5,4803
1,81,0,100,TRUE,0.5,4803
2,57,0,100,TRUE,0.5,4803
3,66,0,100,TRUE,0.5,4803
4,52,0,100,TRUE,0.5,4803
5,27,0,100,TRUE,0.5,4803
6,15,0,100,TRUE,0.5,4803
7,10,0,100,TRUE,0.5,4803
8,11,0,100,TRUE,0.5,4803
9,12,0,100,TRUE,0.5,4803
10,10,0,100,TRUE,0.5,4803
11,7,0,100,TRUE,0.5,4803
12,7,0,100,TRUE,0.5,4803
13,3,0,100,TRUE,0.5,4803
14,2,0,100,TRUE,0.5,4803
0,100,0.0035,100,TRUE,0.5,4804
1,57,0.0035,100,TRUE,0.5,4804
2,43,0.0035,100,TRUE,0.5,4804
3,14,0.0035,100,TRUE,0.5,4804
4,8,0.0035,100,TRUE,0.5,4804
5,1,0.0035,100,TRUE,0.5,4804
0,20,0,20,FALSE,0.5,4805
1,11,0,20,FALSE,0.5,4805
2,6,0,20,FALSE,0.5,4805
3,4,0,20,FALSE,0.5,4805
4,8,0,20,FALSE,0.5,4805
0,20,0.0035,20,FALSE,0.5,4806
1,12,0.0035,20,FALSE,0.5,4806
2,15,0.0035,20,FALSE,0.5,4806
3,9,0.0035,20,FALSE,0.5,4806
4,8,0.0035,20,FALSE,0.5,4806
5,1,0.0035,20,FALSE,0.5,4806
0,100,0,100,FALSE,0.5,4807
1,64,0,100,FALSE,0.5,4807
2,42,0,100,FALSE,0.5,4807
3,41,0,100,FALSE,0.5,4807
4,38,0,100,FALSE,0.5,4807
5,38,0,100,FALSE,0.5,4807
6,26,0,100,FALSE,0.5,4807
7,32,0,100,FALSE,0.5,4807
8,39,0,100,FALSE,0.5,4807
9,51,0,100,FALSE,0.5,4807
10,58,0,100,FALSE,0.5,4807
11,109,0,100,FALSE,0.5,4807
12,135,0,100,FALSE,0.5,4807
13,194,0,100,FALSE,0.5,4807
14,359,0,100,FALSE,0.5,4807
15,549,0,100,FALSE,0.5,4807
0,100,0.0035,100,FALSE,0.5,4808
1,69,0.0035,100,FALSE,0.5,4808
2,25,0.0035,100,FALSE,0.5,4808
3,25,0.0035,100,FALSE,0.5,4808
4,39,0.0035,100,FALSE,0.5,4808
5,33,0.0035,100,FALSE,0.5,4808
6,40,0.0035,100,FALSE,0.5,4808
7,42,0.0035,100,FALSE,0.5,4808
8,27,0.0035,100,FALSE,0.5,4808
9,22,0.0035,100,FALSE,0.5,4808
10,16,0.0035,100,FALSE,0.5,4808
11,12,0.0035,100,FALSE,0.5,4808
12,11,0.0035,100,FALSE,0.5,4808
13,8,0.0035,100,FALSE,0.5,4808
14,15,0.0035,100,FALSE,0.5,4808
15,15,0.0035,100,FALSE,0.5,4808
0,20,0,20,TRUE,1,4809
1,21,0,20,TRUE,1,4809
2,21,0,20,TRUE,1,4809
3,14,0,20,TRUE,1,4809
4,11,0,20,TRUE,1,4809
5,9,0,20,TRUE,1,4809
6,6,0,20,TRUE,1,4809
7,3,0,20,TRUE,1,4809
8,1,0,20,TRUE,1,4809
0,20,0.0035,20,TRUE,1,4810
1,12,0.0035,20,TRUE,1,4810
2,17,0.0035,20,TRUE,1,4810
3,25,0.0035,20,TRUE,1,4810
4,27,0.0035,20,TRUE,1,4810
5,22,0.0035,20,TRUE,1,4810
6,24,0.0035,20,TRUE,1,4810
7,36,0.0035,20,TRUE,1,4810
8,25,0.0035,20,TRUE,1,4810
9,14,0.0035,20,TRUE,1,4810
10,14,0.0035,20,TRUE,1,4810
11,15,0.0035,20,TRUE,1,4810
12,17,0.0035,20,TRUE,1,4810
13,31,0.0035,20,TRUE,1,4810
14,38,0.0035,20,TRUE,1,4810
15,54,0.0035,20,TRUE,1,4810
0,100,0,100,TRUE,1,4811
1,91,0,100,TRUE,1,4811
2,76,0,100,TRUE,1,4811
3,49,0,100,TRUE,1,4811
4,43,0,100,TRUE,1,4811
5,38,0,100,TRUE,1,4811
6,21,0,100,TRUE,1,4811
7,33,0,100,TRUE,1,4811
8,39,0,100,TRUE,1,4811
9,23,0,100,TRUE,1,4811
10,15,0,100,TRUE,1,4811
11,10,0,100,TRUE,1,4811
12,22,0,100,TRUE,1,4811
13,13,0,100,TRUE,1,4811
14,8,0,100,TRUE,1,4811
15,15,0,100,TRUE,1,4811
0,100,0.0035,100,TRUE,1,4812
1,43,0.0035,100,TRUE,1,4812
2,20,0.0035,100,TRUE,1,4812
3,18,0.0035,100,TRUE,1,4812
4,22,0.0035,100,TRUE,1,4812
5,25,0.0035,100,TRUE,1,4812
6,23,0.0035,100,TRUE,1,4812
7,19,0.0035,100,TRUE,1,4812
8,20,0.0035,100,TRUE,1,4812
9,16,0.0035,100,TRUE,1,4812
10,12,0.0035,100,TRUE,1,4812
11,7,0.0035,100,TRUE,1,4812
12,11,0.0035,100,TRUE,1,4812
13,19,0.0035,100,TRUE,1,4812
14,17,0.0035,100,TRUE,1,4812
15,9,0.0035,100,TRUE,1,4812
0,20,0,20,FALSE,1,4813
1,19,0,20,FALSE,1,4813
2,10,0,20,FALSE,1,4813
3,11,0,20,FALSE,1,4813
4,5,0,20,FALSE,1,4813
5,6,0,20,FALSE,1,4813
6,8,0,20,FALSE,1,4813
7,11,0,20,FALSE,1,4813
8,1,0,20,FALSE,1,4813
0,20,0.0035,20,FALSE,1,4814
1,11,0.0035,20,FALSE,1,4814
2,15,0.0035,20,FALSE,1,4814
3,6,0.0035,20,FALSE,1,4814
4,2,0.0035,20,FALSE,1,4814
5,3,0.0035,20,FALSE,1,4814
6,2,0.0035,20,FALSE,1,4814
0,100,0,100,FALSE,1,4815
1,104,0,100,FALSE,1,4815
2,105,0,100,FALSE,1,4815
3,117,0,100,FALSE,1,4815
4,133,0,100,FALSE,1,4815
5,145,0,100,FALSE,1,4815
6,145,0,100,FALSE,1,4815
7,150,0,100,FALSE,1,4815
8,158,0,100,FALSE,1,4815
9,204,0,100,FALSE,1,4815
10,262,0,100,FALSE,1,4815
11,318,0,100,FALSE,1,4815
12,397,0,100,FALSE,1,4815
13,508,0,100,FALSE,1,4815
14,739,0,100,FALSE,1,4815
15,958,0,100,FALSE,1,4815
0,100,0.0035,100,FALSE,1,4816
1,41,0.0035,100,FALSE,1,4816
2,33,0.0035,100,FALSE,1,4816
3,35,0.0035,100,FALSE,1,4816
4,21,0.0035,100,FALSE,1,4816
5,8,0.0035,100,FALSE,1,4816
6,8,0.0035,100,FALSE,1,4816
7,3,0.0035,100,FALSE,1,4816
0,20,0,20,TRUE,1.4142135623731,4817
1,18,0,20,TRUE,1.4142135623731,4817
2,20,0,20,TRUE,1.4142135623731,4817
3,1,0,20,TRUE,1.4142135623731,4817
0,20,0.0035,20,TRUE,1.4142135623731,4818
1,23,0.0035,20,TRUE,1.4142135623731,4818
2,10,0.0035,20,TRUE,1.4142135623731,4818
3,17,0.0035,20,TRUE,1.4142135623731,4818
4,20,0.0035,20,TRUE,1.4142135623731,4818
5,21,0.0035,20,TRUE,1.4142135623731,4818
6,15,0.0035,20,TRUE,1.4142135623731,4818
7,15,0.0035,20,TRUE,1.4142135623731,4818
8,16,0.0035,20,TRUE,1.4142135623731,4818
9,13,0.0035,20,TRUE,1.4142135623731,4818
10,3,0.0035,20,TRUE,1.4142135623731,4818
0,100,0,100,TRUE,1.4142135623731,4819
1,77,0,100,TRUE,1.4142135623731,4819
2,43,0,100,TRUE,1.4142135623731,4819
3,40,0,100,TRUE,1.4142135623731,4819
4,30,0,100,TRUE,1.4142135623731,4819
5,17,0,100,TRUE,1.4142135623731,4819
6,15,0,100,TRUE,1.4142135623731,4819
7,4,0,100,TRUE,1.4142135623731,4819
8,1,0,100,TRUE,1.4142135623731,4819
0,100,0.0035,100,TRUE,1.4142135623731,4820
1,40,0.0035,100,TRUE,1.4142135623731,4820
2,18,0.0035,100,TRUE,1.4142135623731,4820
3,8,0.0035,100,TRUE,1.4142135623731,4820
4,6,0.0035,100,TRUE,1.4142135623731,4820
5,2,0.0035,100,TRUE,1.4142135623731,4820
0,20,0,20,FALSE,1.4142135623731,4821
1,18,0,20,FALSE,1.4142135623731,4821
2,11,0,20,FALSE,1.4142135623731,4821
3,18,0,20,FALSE,1.4142135623731,4821
4,9,0,20,FALSE,1.4142135623731,4821
5,7,0,20,FALSE,1.4142135623731,4821
6,5,0,20,FALSE,1.4142135623731,4821
7,7,0,20,FALSE,1.4142135623731,4821
8,5,0,20,FALSE,1.4142135623731,4821
9,1,0,20,FALSE,1.4142135623731,4821
0,20,0.0035,20,FALSE,1.4142135623731,4822
1,23,0.0035,20,FALSE,1.4142135623731,4822
2,10,0.0035,20,FALSE,1.4142135623731,4822
3,2,0.0035,20,FALSE,1.4142135623731,4822
0,100,0,100,FALSE,1.4142135623731,4823
1,109,0,100,FALSE,1.4142135623731,4823
2,129,0,100,FALSE,1.4142135623731,4823
3,101,0,100,FALSE,1.4142135623731,4823
4,110,0,100,FALSE,1.4142135623731,4823
5,102,0,100,FALSE,1.4142135623731,4823
6,87,0,100,FALSE,1.4142135623731,4823
7,76,0,100,FALSE,1.4142135623731,4823
8,77,0,100,FALSE,1.4142135623731,4823
